rev_id,sentiment,sentiment_score
76975292,positive,0.946096
76979374,positive,0.975
76979611,neutral,0.0
76980276,negative,-0.647562
76981611,negative,-0.789431
76990018,negative,-0.947636
76990210,negative,-0.984139
76994169,negative,-0.6551
76997076,negative,-0.759794
76997293,negative,-0.961497
77002337,negative,-0.635413
77003017,negative,-0.910998
77005714,negative,-0.932773
77009164,positive,0.851639
77010506,negative,-0.670013
77012716,negative,-0.308694
78111567,negative,-0.985062
78120227,negative,-0.336165
78120233,negative,-0.768199
78125921,negative,-0.991437
78138215,negative,-0.655053
78139677,negative,-0.939247
78140154,negative,-0.865909
78141116,negative,-0.97042
78144803,negative,-0.997812
78145874,positive,0.290814
78156547,negative,-0.950464
78164008,negative,-0.796629
78165331,negative,-0.817896
78165816,negative,-0.837869
78166527,negative,-0.990185
78166652,neutral,0.0
78169641,negative,-0.90057
78170371,negative,-0.746622
78171666,negative,-0.917913
78174944,negative,-0.359434
78175705,negative,-0.96461
78177640,negative,-0.57674
78186190,neutral,0.0
78188092,neutral,0.0
78200358,negative,-0.812927
78202953,negative,-0.688288
78205876,negative,-0.999996
140191927,positive,0.625205
140192521,negative,-0.491572
140193955,negative,-0.999381
140194545,negative,-0.953879
140194718,negative,-0.870751
140194851,negative,-0.714795
140198842,negative,-0.937671
140199432,negative,-0.991746
140209639,negative,-0.641907
142082839,neutral,0.0
142086020,negative,-0.259038
142090828,negative,-0.885952
142093971,negative,-0.812335
142094165,negative,-0.266164
142095240,negative,-0.897027
142127978,negative,-0.845795
142161337,positive,0.967798
142162959,negative,-0.634779
142170751,negative,-0.288785
142183338,negative,-0.520056
142194577,negative,-0.999994
142247728,neutral,0.0
142273069,positive,0.661616
142278825,positive,0.484096
142279465,negative,-0.786302
142280997,negative,-0.888783
142293963,negative,-0.91395
142303261,neutral,0.0
142304516,negative,-0.596516
142307622,neutral,0.0
142317750,negative,-0.546645
142342707,positive,0.8016
142342865,positive,0.537245
142344481,negative,-0.9004
142344853,negative,-0.968412
142351865,negative,-0.679674
142387769,neutral,0.0
142388225,neutral,0.0
142390327,neutral,0.0
142404191,neutral,0.0
142404698,neutral,0.0
142405121,neutral,0.0
142454386,negative,-0.783413
142468949,negative,-0.771001
142471682,negative,-0.522488
142504125,negative,-0.89084
142512312,negative,-0.5203
142527126,positive,0.771606
144062373,negative,-0.615389
144079917,negative,-0.423609
144085680,negative,-0.570567
144090855,negative,-0.703668
144091174,negative,-0.62591
144128314,negative,-0.972138
144134682,negative,-0.524629
144135536,negative,-0.709772
144145018,negative,-0.598085
144147104,negative,-0.875562
144158280,negative,-0.995823
144183809,negative,-0.688702
144210726,negative,-0.977762
144225755,negative,-0.403182
684784516,neutral,0.0
684784732,negative,-0.779217
684795915,positive,0.377369
684803475,neutral,0.0
684804128,negative,-0.705412
684804528,negative,-0.978244
684805359,negative,-0.995957
684811258,neutral,0.0
684811302,negative,-0.500005
684811527,negative,-0.834978
684811590,negative,-0.963285
684812233,neutral,0.0
684813089,negative,-0.954304
684813730,negative,-0.964073
684813911,neutral,0.0
684816096,negative,-0.805117
684907670,negative,-0.953269
684908103,negative,-0.364431
684908395,neutral,0.0
684933294,negative,-0.914522
684934801,positive,0.546461
684938086,negative,-0.888168
687942293,negative,-0.81854
687953780,negative,-0.827966
687955012,negative,-0.826166
687956825,negative,-0.762059
688064036,negative,-0.886527
688064198,neutral,0.0
688088827,neutral,0.0
688123669,negative,-0.310528
688123777,neutral,0.0
688125657,positive,0.435507
688131908,negative,-0.913662
688134236,negative,-0.721031
245747235,negative,-0.797113
245768489,neutral,0.0
247297689,positive,0.82715
247298997,neutral,0.0
247316665,positive,0.367383
247321532,positive,0.897577
247329632,neutral,0.0
247343751,positive,0.846942
247343993,negative,-0.945481
247344301,negative,-0.985206
247356083,positive,0.487615
247364945,negative,-0.882523
247366823,negative,-0.929237
247367354,negative,-0.808828
247385172,negative,-0.940672
247388923,neutral,0.0
247410310,negative,-0.61687
247440282,positive,0.313279
247465713,neutral,0.0
247486543,negative,-0.859776
247511378,negative,-1.0
247511571,negative,-0.939362
247511765,negative,-0.800822
247511943,negative,-0.93822
247542245,neutral,0.0
247542382,negative,-0.810683
247548055,negative,-0.838099
389431965,positive,0.374274
389434117,negative,-0.896297
389435253,neutral,0.0
389446873,negative,-0.71821
389461965,negative,-0.978797
389474945,negative,-0.635512
389493852,neutral,0.0
389508425,negative,-0.795582
389521735,negative,-0.868257
389522384,negative,-0.975325
389529119,neutral,0.0
389529515,negative,-0.968967
389530725,negative,-0.995544
389549515,neutral,0.0
389551641,neutral,0.0
389558765,negative,-0.553535
389562835,negative,-0.60343
389564572,negative,-0.600971
389565710,neutral,0.0
389567604,neutral,0.0
389575541,negative,-0.898176
389577147,negative,-0.54451
389580189,negative,-0.871416
389581072,neutral,0.0
389594402,neutral,0.0
389603338,negative,-0.547248
389612075,negative,-0.935154
389612407,negative,-0.887269
389612747,negative,-0.962001
389630006,neutral,0.0
389630424,neutral,0.0
389652702,negative,-0.998274
389652752,negative,-0.997639
389653463,negative,-0.771399
389670056,positive,0.636187
389671249,negative,-0.877956
389693002,neutral,0.0
389698698,negative,-0.776162
389699259,negative,-0.88935
389714593,negative,-0.689695
392878318,negative,-0.569174
392879496,negative,-0.614341
392923467,negative,-0.969795
392975609,negative,-0.976588
392995481,negative,-0.886989
392998267,negative,-0.868829
392998644,negative,-0.696892
393021863,negative,-0.690891
393027847,negative,-0.695144
393037881,negative,-0.916758
393045437,negative,-0.517426
393047804,neutral,0.0
393048655,negative,-0.809608
393051511,negative,-0.77502
393055832,negative,-0.637951
393065299,negative,-0.83614
393072746,negative,-0.581745
393079902,neutral,0.0
393082209,negative,-0.820091
393085891,negative,-0.948106
393105903,neutral,0.0
393106817,negative,-0.970897
393107775,negative,-0.903601
393112091,negative,-0.994582
393112268,negative,-0.997416
393114292,negative,-0.973566
393180732,neutral,0.0
393181722,negative,-0.561968
393182034,neutral,0.0
393189268,neutral,0.0
393195770,neutral,0.0
393196181,neutral,0.0
78211738,negative,-0.397084
78214966,negative,-0.977495
78215693,positive,0.850088
78215925,negative,-0.483212
78220434,negative,-0.638794
78220627,positive,0.920007
78221023,positive,0.599218
78221169,positive,0.591127
78221920,negative,-0.511451
78245131,negative,-0.371454
78268101,positive,0.473162
78277321,negative,-0.795522
78287569,negative,-0.301517
78308018,negative,-0.835342
78309297,negative,-0.83641
78327714,negative,-0.872973
78364891,negative,-0.915949
78416377,negative,-0.403133
78440946,positive,0.531782
78441074,neutral,0.0
80156469,negative,-0.322607
80161715,negative,-0.956121
80168276,negative,-0.906707
80190498,negative,-0.703903
80197417,positive,0.524507
80228133,negative,-0.618814
80228380,positive,0.771132
80228563,negative,-0.904734
80228922,negative,-0.940991
80229304,negative,-0.977184
80230013,negative,-0.974066
80239579,negative,-0.799089
80258632,negative,-0.899899
80283092,positive,0.415334
80293190,neutral,0.0
80313367,negative,-0.999806
80321826,neutral,0.0
80323935,neutral,0.0
80333328,negative,-0.711591
80333881,negative,-0.830768
80344345,negative,-0.975935
80355140,negative,-0.986498
80359348,neutral,0.0
80359482,positive,0.74943
81801252,negative,-0.981084
81803453,negative,-0.818541
81807795,negative,-0.450549
81814980,negative,-0.650444
81820168,neutral,0.0
81827541,negative,-0.888428
81827688,neutral,0.0
81827951,negative,-0.861725
81829097,neutral,0.0
81830778,negative,-0.728113
81846670,negative,-0.952539
81847232,neutral,0.0
81848169,negative,-0.955456
81858030,negative,-0.53561
81860906,neutral,0.0
81886677,positive,0.501764
81891428,negative,-0.469103
81919481,negative,-0.958383
81919848,negative,-0.755964
81920622,negative,-0.999773
81920758,negative,-0.99549
81928707,negative,-0.999861
144235502,negative,-0.285652
144242734,negative,-0.891745
145821135,positive,0.946305
145862131,negative,-0.99542
145879101,positive,0.351291
145890779,negative,-0.37996
145915539,neutral,0.0
145963826,positive,0.5817
145974235,negative,-0.525201
146000443,negative,-0.855752
146013739,negative,-0.807525
146032752,positive,0.644051
146037135,positive,0.934865
146049604,negative,-0.710328
146069453,negative,-0.89743
146071691,negative,-0.582246
146071932,neutral,0.0
146076730,negative,-0.397768
146081378,negative,-0.761846
146104431,negative,-0.733822
146104787,negative,-0.672418
146145212,neutral,0.0
146150572,positive,0.951024
146151347,negative,-0.959002
146166683,negative,-0.91187
146166776,negative,-0.973782
146170876,negative,-0.848919
146172311,negative,-0.890644
146174759,negative,-0.905772
146192872,positive,0.938721
146216192,negative,-0.999597
146244769,neutral,0.0
146248381,negative,-0.934653
146251115,positive,0.507704
146252244,negative,-0.650766
146260991,negative,-0.740654
147801442,negative,-0.932613
147801703,negative,-0.664811
147808273,negative,-0.894563
147809636,negative,-0.927768
147810563,negative,-0.993271
147813246,negative,-0.987156
147823454,negative,-0.94377
147823844,positive,0.562265
147824243,negative,-0.92511
147884859,negative,-0.924953
147898577,negative,-0.736908
147898816,negative,-0.929218
247548668,negative,-0.354418
247556102,negative,-0.999572
247557115,negative,-0.964983
247562294,negative,-0.903757
247567827,negative,-0.814684
247567915,negative,-0.857767
247588917,negative,-0.592658
247594182,neutral,0.0
247597407,neutral,0.0
247597547,neutral,0.0
247601293,negative,-0.977171
247646994,negative,-0.823102
247651616,negative,-0.855045
247682770,negative,-0.997042
247682865,negative,-0.496951
247683146,neutral,0.0
247684060,neutral,0.0
247687630,negative,-0.825447
247692777,neutral,0.0
247694577,negative,-0.961813
247707962,neutral,0.0
247747809,negative,-0.996838
247759292,negative,-0.46422
247781871,negative,-0.950273
247795696,neutral,0.0
247817747,neutral,0.0
247851349,neutral,0.0
249696099,negative,-0.977557
249698868,positive,0.60181
249699784,neutral,0.0
249702505,neutral,0.0
249706393,negative,-0.728514
249723120,negative,-0.539527
249725516,negative,-0.477157
249725999,neutral,0.0
249729090,negative,-0.771308
249729569,negative,-0.859814
249730405,negative,-0.732376
249731846,neutral,0.0
249746713,negative,-0.755791
249763891,negative,-0.627822
249767959,neutral,0.0
249770893,positive,0.553326
249785726,negative,-0.999999
249786041,negative,-0.888571
249787821,neutral,0.0
249793719,negative,-0.747609
249807331,negative,-0.548278
249817236,negative,-0.994575
249822238,positive,0.565251
249840564,negative,-0.85318
249856955,negative,-0.403668
249858457,neutral,0.0
249860570,negative,-0.565862
249863606,positive,0.391486
249865586,neutral,0.0
249870095,negative,-0.767208
249886811,negative,-0.794576
249895440,neutral,0.0
249938242,neutral,0.0
249955402,negative,-0.707034
249958908,negative,-0.961559
249980090,neutral,0.0
249984957,negative,-0.850691
249994086,negative,-0.949092
249996353,neutral,0.0
250006975,negative,-0.992244
250007449,negative,-0.997196
250021322,neutral,0.0
250046133,negative,-0.699707
250072163,positive,0.894838
250125661,negative,-0.329629
251642049,negative,-0.981822
251642314,negative,-0.741075
251647149,negative,-0.996573
251673707,negative,-0.22783
251677017,negative,-0.358485
251702660,negative,-0.990468
251703133,negative,-0.851836
393223557,negative,-0.878127
393229745,neutral,0.0
393241471,positive,0.2742
393246692,negative,-0.616202
393246785,neutral,0.0
393258224,neutral,0.0
393271338,negative,-0.906389
393291821,negative,-0.653303
393298214,negative,-0.517069
393301404,neutral,0.0
395320157,negative,-0.816774
395333311,neutral,0.0
395335370,positive,0.797545
395371233,negative,-0.466669
395371481,neutral,0.0
395374684,positive,0.815656
395392687,negative,-0.972038
395393085,negative,-0.425064
395395395,positive,0.902393
395407464,positive,0.60769
395422592,negative,-0.942847
395424556,negative,-0.371178
395424772,neutral,0.0
395426569,neutral,0.0
395431847,negative,-0.986196
395432763,negative,-0.95146
395433559,negative,-0.986429
395433649,negative,-0.975083
395443009,negative,-0.637287
395453861,neutral,0.0
395454987,negative,-0.592995
395458891,negative,-0.84737
395481040,positive,0.746214
395481397,positive,0.447215
395492584,neutral,0.0
395541245,negative,-0.5131
395562909,neutral,0.0
395567050,positive,0.76327
395594638,negative,-0.690871
395618616,negative,-0.545035
395628157,negative,-0.941719
395657042,negative,-0.715331
395665120,negative,-0.873481
395665709,negative,-0.534633
395676083,negative,-0.732491
395677270,neutral,0.0
395680587,negative,-0.731794
395680758,positive,0.707003
395683828,negative,-0.477558
395684141,positive,0.686588
395712178,neutral,0.0
395743004,negative,-0.875751
81939343,negative,-0.511565
81940495,negative,-0.644129
81942087,neutral,0.0
81942236,negative,-0.527206
81948270,negative,-0.999525
81954758,negative,-0.843055
81955394,neutral,0.0
81956636,neutral,0.0
81959230,neutral,0.0
81960961,positive,0.443724
81964518,negative,-0.764969
81968680,negative,-0.529794
81969873,positive,0.905831
81977135,negative,-0.975909
81989211,negative,-0.915377
82004914,negative,-0.33143
82021484,positive,0.343463
82029138,negative,-0.626721
82033464,negative,-0.74777
82033954,negative,-0.940429
82035508,negative,-0.924625
82045256,negative,-0.912164
82053352,negative,-0.72549
82058401,positive,0.580846
82059205,negative,-0.562941
82060984,neutral,0.0
82062455,negative,-0.751406
82063864,positive,0.540401
82069424,negative,-0.752287
82073166,positive,0.727916
82075624,negative,-0.913225
82081781,negative,-0.771319
82098131,negative,-0.906723
83504737,neutral,0.0
83520834,positive,0.555727
83521374,negative,-0.952856
83534514,negative,-0.854078
83537679,positive,0.960305
83552985,negative,-0.635285
83553887,negative,-0.417799
83556861,negative,-0.98228
83557063,negative,-0.328635
83562850,negative,-0.723658
83572902,negative,-0.889299
83578737,negative,-0.931902
83589318,neutral,0.0
83591367,negative,-0.835027
83591996,negative,-0.9796
83594397,negative,-0.767898
83602655,neutral,0.0
83606377,positive,0.943997
83610564,negative,-0.943
83610790,negative,-0.407912
83611902,negative,-0.985617
83621356,neutral,0.0
83639675,negative,-0.966382
83643549,positive,0.847639
83660650,negative,-0.883841
83660958,negative,-0.978164
83661660,negative,-0.972619
83662214,negative,-0.945958
83662390,negative,-0.770456
83663161,negative,-0.684774
83664011,positive,0.574288
83664252,negative,-0.993031
83677838,negative,-0.572882
83678337,positive,0.691544
83680328,negative,-0.884363
83681742,negative,-0.918489
83683269,negative,-0.999332
83689511,negative,-0.794311
83692517,positive,0.833216
83701175,negative,-0.516398
147903374,negative,-0.403176
147907076,negative,-0.748098
147918765,negative,-0.694664
147946318,negative,-0.43597
147947263,negative,-0.761215
147952489,negative,-0.963979
147966972,negative,-0.856762
147967029,negative,-0.59835
147968670,negative,-0.96668
147968814,neutral,0.0
147972789,positive,0.494558
147975598,positive,0.640144
147976564,positive,0.777135
147977714,positive,0.689597
147997265,negative,-0.882267
147999220,negative,-0.955302
148010907,negative,-0.863663
148011336,negative,-0.66944
148025434,negative,-0.392914
148035310,neutral,0.0
148036262,positive,0.556012
148041766,negative,-0.558552
148052211,negative,-0.893148
148056942,negative,-0.994073
148061293,neutral,0.0
148066136,neutral,0.0
148075764,negative,-0.681101
149532056,negative,-0.564426
149536650,neutral,0.0
149548223,negative,-0.613346
149587810,positive,0.957774
149588628,neutral,0.0
149618012,negative,-0.694701
149619282,neutral,0.0
149621805,positive,0.506669
149623826,positive,0.344737
149667587,neutral,0.0
149668228,neutral,0.0
251705487,negative,-0.89753
251747896,negative,-0.845823
251748491,negative,-0.833271
251754809,positive,0.599948
251755059,negative,-0.457144
251823197,negative,-0.989689
251823359,positive,0.720571
251825894,negative,-0.995357
251826425,negative,-0.964489
251856016,negative,-0.942389
251861332,neutral,0.0
251862212,negative,-0.895221
251869268,negative,-0.786075
251908597,negative,-0.585736
251914928,positive,0.332674
251945762,negative,-0.606419
251988235,positive,0.826101
251991617,negative,-0.668262
251992423,positive,0.81017
251993651,positive,0.644574
252002973,positive,0.933497
252004293,negative,-0.830738
252007068,negative,-0.477315
252012847,negative,-0.922335
252013157,negative,-0.807967
252017862,negative,-0.844891
252033219,neutral,0.0
252066547,negative,-0.971217
252099917,neutral,0.0
252107305,neutral,0.0
252153831,neutral,0.0
252171195,neutral,0.0
252172579,negative,-0.662854
252205877,positive,0.999999
252209257,positive,0.422457
252222553,negative,-0.620539
252222778,negative,-0.575706
254556006,positive,0.737016
254566592,positive,0.929855
254606946,negative,-0.853898
254607691,negative,-0.990033
254609477,negative,-0.991834
254611783,negative,-0.870798
254614632,negative,-0.899212
254615722,negative,-0.935151
254617673,negative,-0.999966
254618033,negative,-0.977236
254618376,negative,-0.972533
254618667,negative,-0.957825
254618944,negative,-0.943305
254619039,negative,-0.981327
254619316,negative,-0.744906
254619686,negative,-0.969976
254700342,negative,-0.992161
254703529,positive,0.884432
254707750,negative,-0.972451
254708094,neutral,0.0
254710612,negative,-0.723838
254713268,negative,-0.972451
254719787,negative,-0.461283
254721191,negative,-0.94002
254738832,negative,-0.915511
395746618,negative,-0.749069
395753623,negative,-0.965073
395758098,negative,-0.942505
395760482,negative,-0.512636
395761802,positive,0.469432
395763142,negative,-0.781405
398273363,negative,-0.774319
398291045,negative,-0.635271
398308174,negative,-0.5497
398312076,negative,-0.508748
398312206,negative,-0.605559
398318858,negative,-0.701944
398319086,positive,0.888853
398319763,negative,-0.627097
398320603,neutral,0.0
398324498,negative,-0.734159
398326122,positive,0.755341
398358216,negative,-0.811364
398360605,negative,-0.976681
398369714,positive,0.392012
398374293,negative,-0.957732
398374518,negative,-0.698884
398375039,negative,-0.792475
398375690,negative,-0.442328
398382390,negative,-0.966473
398391238,neutral,0.0
398402310,neutral,0.0
398419210,negative,-0.998737
398419467,negative,-0.403229
398442352,neutral,0.0
398444564,positive,0.648112
398448277,negative,-0.795658
398452574,neutral,0.0
398454347,negative,-0.460658
398455406,positive,0.807299
398456869,negative,-0.963599
398458967,positive,0.563869
398460417,negative,-0.770059
398461149,negative,-0.312391
398461858,negative,-0.9422
398465225,positive,0.440052
84981246,negative,-0.852491
84984149,positive,0.77783
84991319,negative,-0.902058
84997698,positive,0.276679
84997762,positive,0.819465
85003303,neutral,0.0
85005042,negative,-0.842905
85010303,negative,-0.905099
85018463,negative,-0.435359
85042399,neutral,0.0
85053411,negative,-0.486149
85057769,neutral,0.0
85059487,neutral,0.0
85062123,negative,-0.526358
85067174,negative,-0.862883
85068807,negative,-0.978221
85090572,negative,-0.778268
85090614,negative,-0.757405
85091113,neutral,0.0
85116134,negative,-0.879217
85116339,negative,-0.619646
85120589,negative,-0.365785
85130368,positive,0.468231
85142341,positive,0.889909
85153474,negative,-0.574119
85161327,positive,0.891315
85163776,negative,-0.28879
85181837,negative,-0.389411
85215012,negative,-0.464596
85215699,positive,0.481446
85215775,negative,-0.547809
85224441,negative,-0.298803
85229079,negative,-0.989807
85229125,negative,-0.551807
85245391,positive,0.237851
85250655,negative,-0.568645
86502076,negative,-0.467554
86502320,negative,-0.765978
86502507,negative,-0.90565
86506338,neutral,0.0
86506864,negative,-0.305774
86506922,negative,-0.565988
86516591,neutral,0.0
86523069,negative,-0.605685
86523790,positive,0.969002
86523849,negative,-0.925675
86524380,negative,-0.903429
86540787,positive,0.505847
86541163,negative,-0.862021
86541870,negative,-0.956647
86555566,negative,-0.442159
86571636,negative,-0.956999
86594235,neutral,0.0
149669929,neutral,0.0
149674670,neutral,0.0
149677895,negative,-0.540263
149690698,negative,-0.965752
149701353,negative,-0.906398
149703596,positive,0.367653
149704379,negative,-0.942176
149705506,neutral,0.0
149746279,neutral,0.0
149754081,negative,-0.580138
149761029,negative,-0.750217
149785957,neutral,0.0
151749552,negative,-0.979445
151750110,positive,0.343466
151753200,negative,-0.508697
151755974,positive,0.475471
151759431,neutral,0.0
151759996,negative,-0.629992
151760991,positive,0.691152
151762153,neutral,0.0
151765577,negative,-0.938322
151767013,negative,-0.938322
151769700,negative,-0.975295
151772912,positive,0.720585
151810280,negative,-0.409556
151818137,negative,-0.711979
151840388,neutral,0.0
151842852,neutral,0.0
151851766,negative,-0.94803
151856129,negative,-0.988735
151858031,negative,-0.929925
151861965,negative,-0.965158
151871219,negative,-0.871553
151894562,neutral,0.0
151910361,negative,-0.823072
151934445,negative,-0.616152
151938510,positive,0.597635
151938797,negative,-0.608555
151952120,positive,0.597635
152003298,negative,-0.98842
152032564,negative,-0.847353
152051050,negative,-0.537944
254741450,neutral,0.0
254774086,negative,-0.924268
254775598,negative,-0.704673
254776927,positive,0.864247
254799923,negative,-0.688587
254840019,negative,-0.762744
254840517,negative,-0.986484
254840828,neutral,0.0
254872536,neutral,0.0
254876428,positive,0.976909
254879416,neutral,0.0
256685994,negative,-0.538079
256686776,negative,-0.448374
256687507,negative,-0.661512
256701901,negative,-0.932405
256734661,neutral,0.0
256736773,negative,-0.796894
256746066,negative,-0.874962
256746585,negative,-0.949736
256746641,neutral,0.0
256747978,negative,-0.493107
256762517,negative,-0.988372
256763022,negative,-0.972445
256763847,negative,-0.999955
256769132,negative,-0.998843
256775748,negative,-0.694309
256776189,positive,0.633978
256779817,negative,-0.70094
256790960,neutral,0.0
256794444,negative,-0.529284
256796422,negative,-0.901417
256796889,negative,-0.975555
256797393,neutral,0.0
256804674,negative,-0.999617
256817951,negative,-0.856004
256818905,positive,0.860179
258126170,negative,-0.657504
258128789,negative,-0.843964
398478147,positive,0.256965
398478181,neutral,0.0
398494557,negative,-0.940839
398495371,positive,0.947722
398496099,negative,-0.828391
398499746,negative,-0.416988
398500714,positive,0.472141
398508982,negative,-0.935294
398519579,negative,-0.768985
400194236,negative,-0.959204
400202520,negative,-0.484767
400218870,negative,-0.576473
400219792,negative,-0.977104
400274673,negative,-0.844014
400285530,negative,-0.704882
400292926,positive,0.525255
400318526,negative,-0.63493
400334613,positive,0.90805
400339153,negative,-0.993394
400358005,negative,-0.939373
400359061,negative,-0.883026
400363376,positive,0.916574
400409769,positive,0.346634
400415840,neutral,0.0
400424546,neutral,0.0
400432433,negative,-0.535258
400433506,negative,-0.611581
400438129,neutral,0.0
400449008,neutral,0.0
400457608,negative,-0.901847
400462184,negative,-0.562652
400480147,negative,-0.790572
400512747,negative,-0.981375
400513885,neutral,0.0
403068434,neutral,0.0
403069080,positive,0.596928
403075764,negative,-0.853919
403083551,negative,-0.781841
403122128,negative,-0.646029
403134156,neutral,0.0
403155983,negative,-0.987127
403182956,negative,-0.609635
403186298,neutral,0.0
403198613,negative,-0.690282
86594391,neutral,0.0
86627707,neutral,0.0
86632864,neutral,0.0
86639643,negative,-0.682964
86655993,positive,0.50986
86659970,negative,-0.737247
86661239,negative,-0.571235
86662028,negative,-0.999662
86662578,negative,-0.803119
86663422,negative,-0.83529
86663946,neutral,0.0
86664171,neutral,0.0
86664354,neutral,0.0
86664651,neutral,0.0
86668384,negative,-0.553679
86722710,negative,-0.904767
86737714,neutral,0.0
86739829,positive,0.322689
86741945,positive,0.44817
86742927,negative,-0.426057
86743547,negative,-0.662811
86744353,positive,0.935082
86748771,positive,0.64466
86773223,positive,0.54159
86775575,negative,-0.685858
86776783,negative,-0.932654
83325556,negative,-0.906461
83334891,negative,-0.983306
83337548,negative,-0.693668
83339326,negative,-0.999131
83339600,positive,0.567739
83340044,negative,-0.898027
83340677,negative,-0.996307
83340972,negative,-0.986775
83341599,negative,-0.99062
83344029,negative,-0.938776
83345297,positive,0.657685
83346683,negative,-0.645912
83352779,negative,-0.986954
83352864,negative,-0.983151
83375139,negative,-0.874472
83385648,positive,0.688917
118174557,negative,-0.868789
118176179,negative,-0.769148
118201757,negative,-0.999856
118205711,positive,0.676001
118206013,neutral,0.0
118206758,negative,-0.628264
118211480,negative,-0.993283
118215414,neutral,0.0
118215436,negative,-0.990065
118220710,negative,-0.696609
118229234,positive,0.79088
118230587,neutral,0.0
118268745,negative,-0.808762
118276968,negative,-0.972292
118281602,neutral,0.0
118287805,negative,-0.716471
118293672,negative,-0.993659
118293959,negative,-0.915054
118294275,neutral,0.0
118295327,negative,-0.996028
118297043,negative,-0.983009
118299244,negative,-0.929635
118299844,negative,-0.947123
118300954,negative,-0.742722
118302922,negative,-0.999416
152056134,negative,-0.83834
152059624,negative,-0.736593
152062249,positive,0.644855
152070659,positive,0.352825
152082523,positive,0.88749
152111102,negative,-0.722994
152121751,negative,-0.67216
152123161,negative,-0.932797
152124088,negative,-0.790666
152132691,negative,-0.848352
152133291,negative,-0.917477
154258386,positive,0.746118
154261363,neutral,0.0
154279271,negative,-0.983651
154279680,negative,-0.983651
154380877,positive,0.998186
154408043,neutral,0.0
154434225,positive,0.71059
154439250,negative,-0.694477
154477046,negative,-0.984786
154491565,positive,0.815624
154508805,negative,-0.728413
154523620,negative,-0.91567
154524710,negative,-0.998153
154524787,negative,-0.999231
154533893,negative,-0.694534
154590767,positive,0.831975
154594434,negative,-0.988381
154597718,neutral,0.0
154597941,negative,-0.740393
154605197,negative,-0.877624
154606832,positive,0.68568
154607001,negative,-0.952843
154608016,negative,-0.458538
154615504,neutral,0.0
154622633,neutral,0.0
154625469,negative,-0.790599
156001657,negative,-0.952165
135646733,negative,-0.870058
135649612,neutral,0.0
135650637,positive,0.659196
135659768,negative,-0.631569
135661960,neutral,0.0
135662851,negative,-0.615914
135664892,negative,-0.477579
135673744,positive,0.961452
135697098,neutral,0.0
135726829,neutral,0.0
135727612,neutral,0.0
258130694,negative,-0.562644
258167113,neutral,0.0
258190734,neutral,0.0
258192288,positive,0.373276
258266070,neutral,0.0
258268619,neutral,0.0
258270363,negative,-0.850174
258272875,negative,-0.853322
258277765,negative,-0.825408
258284847,negative,-0.784218
258285043,negative,-0.985152
258287385,negative,-0.999996
258288059,negative,-0.896373
258288129,negative,-0.999908
258289040,positive,0.769606
258290087,positive,0.891387
258291658,negative,-0.788468
258293793,negative,-0.925061
258294713,negative,-0.905561
258308633,neutral,0.0
258309792,neutral,0.0
258312128,negative,-0.912369
258319607,positive,0.770355
258325146,negative,-0.978736
258326628,negative,-0.94246
233575400,negative,-0.898641
233576669,positive,0.878959
233577373,negative,-0.976165
233580023,neutral,0.0
233580855,negative,-0.725015
233581608,negative,-0.550348
233583640,negative,-0.867923
233628692,neutral,0.0
233635338,negative,-0.957458
233652858,negative,-0.346258
233653809,negative,-0.297186
233654556,neutral,0.0
233659896,neutral,0.0
233660438,positive,0.475388
233678721,positive,0.53649
233689325,negative,-0.661698
233689875,negative,-0.855618
233690468,negative,-0.961357
403215016,negative,-0.864546
403215776,negative,-0.880798
403222569,negative,-0.742229
403226850,neutral,0.0
403230652,negative,-0.604193
403237718,negative,-0.345985
403246066,negative,-0.763732
403268652,negative,-0.471307
403271481,neutral,0.0
403272165,negative,-0.85928
403274362,positive,0.993909
403295068,neutral,0.0
403295683,negative,-0.942379
403298224,negative,-0.305833
403300845,negative,-0.822131
403314160,positive,0.632305
403316234,negative,-0.948441
403321416,positive,0.574621
403325841,neutral,0.0
403331092,negative,-0.732131
403331925,negative,-0.516274
403340435,positive,0.712174
403345346,negative,-0.459287
403346598,positive,0.706581
403369505,neutral,0.0
403374511,negative,-0.965067
403375138,neutral,0.0
403382505,negative,-0.654235
405782945,positive,0.50876
405839158,negative,-0.910451
405841530,negative,-0.670542
405842185,neutral,0.0
405873991,neutral,0.0
405941260,negative,-0.962772
405972935,negative,-0.718865
405989409,negative,-0.59534
405997393,negative,-0.783112
406010004,negative,-0.996044
406023836,negative,-0.769782
406039147,neutral,0.0
406039531,negative,-0.92394
406084496,positive,0.512787
406138972,negative,-0.66393
406162325,negative,-0.480488
118317277,negative,-0.846372
118327561,negative,-0.83236
118356511,positive,0.807834
118371914,neutral,0.0
118392466,negative,-0.339895
118400294,negative,-0.951101
120060400,negative,-0.955508
120061116,negative,-0.991569
120072930,neutral,0.0
120127639,negative,-0.447298
120145489,neutral,0.0
120150605,negative,-0.99923
120180674,positive,0.45677
122045447,positive,0.853213
122048517,negative,-0.378027
122050281,positive,0.366841
122057854,negative,-0.980333
122061558,negative,-0.953917
122071353,negative,-0.436882
122090569,negative,-0.508275
135738793,negative,-0.929539
135745112,positive,0.895183
135745550,neutral,0.0
135764989,negative,-0.531885
135773561,negative,-0.343344
135774315,negative,-0.633183
135774766,positive,0.682725
135776347,negative,-0.946709
